Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
3711,SpringHill Suites Las Cruces,32.291487,-106.79127899999999,7.211098531091909,4.0,661,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,Best Western Mission Inn,32.293689799999996,-106.77661979999999,1399.172008109302,4.3,1398,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,Young Park,32.3078346,-106.7552017,3849.282054840606,4.5,2343,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,"Staybridge Suites Las Cruces, an IHG Hotel",32.351875,-106.763521,7209.60386623451,4.4,769,"hotel,wedding_venue,extended_stay_hotel,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,La Quinta Inn & Suites by Wyndham Las Cruces Organ Mountain,32.2902584,-106.787466,379.6025426920789,3.9,1028,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,Days Inn by Wyndham Las Cruces,32.2923129,-106.78691300000001,420.5605834382848,3.9,1368,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,Pan American Center,32.2836754,-106.74217069999999,4694.390978502388,4.5,1229,"sports_complex,event_venue,lodging,store,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3711,"Holiday Inn Express & Suites Las Cruces North, an IHG Hotel",32.3442089,-106.7634992,6423.116566774926,4.4,609,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Las Cruces,1611 Hickory Loop Las Cruces
3712,Lawton-Fort Sill Regional Airport,34.572978899999995,-98.41365809999999,4922.042383050887,3.6,335,"airport,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Apache Casino Hotel,34.6069743,-98.3602121,1847.5413053601198,4.1,4566,"casino,banquet_hall,event_venue,hotel,lodging,bar,restaurant,food,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Comanche County Memorial Hospital,34.609833099999996,-98.43512860000001,5016.131339198432,4.2,2534,"hospital,doctor,point_of_interest,health,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Hilton Garden Inn Lawton-Fort Sill,34.610644,-98.3895429,898.567853247993,4.3,1543,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Comanche Nation Casino,34.603859199999995,-98.3754766,622.8876702623157,3.9,3301,"casino,store,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Central Plaza Lawton,34.60361110000001,-98.3916667,1130.901725478941,3.7,3223,"shopping_mall,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Cameron University,34.6049663,-98.436244,5122.325044866388,4.3,133,"university,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,La Quinta Inn & Suites by Wyndham Lawton / Fort Sill,34.6248076,-98.44352819999999,6082.399192141796,3.8,1031,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Holiday Inn Express Allin/Aultman Hall,34.6617764,-98.39610839999999,6177.87756092131,3.5,200,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Holiday Inn Express & Suites Lawton-Fort Sill,34.6061707,-98.3779742,281.1863847776027,3.8,678,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Hampton Inn & Suites Lawton,34.6216185,-98.4280667,4628.743384568933,3.6,963,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Reynolds Army Health Clinic,34.6523892,-98.4146791,5872.98530368699,2.8,179,"pharmacy,hospital,store,point_of_interest,health,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,MySuites Lawton,34.6077553,-98.3803513,2.60692942524744,4.0,153,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,"Homewood Suites by Hilton Lawton, OK",34.603192299999996,-98.3783838,538.2329083559265,4.0,605,"extended_stay_hotel,hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Elmer Thomas Park,34.6193416,-98.39516379999999,1869.0804835355011,4.6,2184,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Fairfield Inn & Suites Lawton,34.6072345,-98.37985239999999,74.46928455637838,3.8,403,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Days Inn by Wyndham Lawton,34.6165395,-98.38993649999999,1311.9911796131344,2.7,795,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Lawton Indian Hospital,34.6275338,-98.3842452,2228.5759147807994,3.1,98,"hospital,doctor,point_of_interest,health,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Southwestern Medical Center - Hospital,34.5930428,-98.4626591,7706.504377177554,3.9,523,"hospital,point_of_interest,health,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3712,Comfort Suites Lawton Near Fort Sill,34.606615,-98.37816939999999,238.0290262316559,3.8,592,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Lawton,3 SE Interstate Drive Lawton
3713,UAMS Medical Center,34.749084599999996,-92.3204416,6429.392375006482,3.2,522,"hospital,point_of_interest,health,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Arkansas Children's Hospital,34.7430995,-92.29185439999999,9111.22543281971,3.8,562,"doctor,hospital,point_of_interest,health,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Baptist Health Medical Center-Little Rock,34.744102399999996,-92.38119569999999,1611.5226029590315,2.9,516,"hospital,point_of_interest,health,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Little Rock Zoo,34.7468773,-92.3302705,5582.290480388509,4.2,5106,"zoo,tourist_attraction,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Park Plaza,34.7533183,-92.3430157,4328.037155460139,4.1,2885,"shopping_mall,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Embassy Suites by Hilton Little Rock,34.7461659,-92.4002136,1471.7776586716818,3.8,2745,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,CHI St. Vincent Infirmary,34.7502877,-92.3393435,4700.536387545534,4.0,1331,"hospital,point_of_interest,health,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,University of Arkansas at Little Rock,34.7252717,-92.3378705,5914.7006464141905,4.0,88,"university,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,mexican consulate,34.719910999999996,-92.3433127,5914.066070822953,3.6,68,"embassy,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,War Memorial Stadium,34.749860999999996,-92.3301268,5540.862885169253,4.3,1269,"stadium,sports_complex,event_venue,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Four Points by Sheraton Little Rock Midtown,34.744085399999996,-92.3406485,4736.948597246562,4.0,1389,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Maumelle Park,34.8303751,-92.4356535,9197.371099113601,4.7,1006,"campground,lodging,park,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Arkansas Heart Hospital,34.7390675,-92.39330609999999,1964.3848319144859,3.8,157,"doctor,hospital,point_of_interest,health,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Big Dam Bridge,34.792566799999996,-92.3584127,4947.847443472007,4.7,1177,"tourist_attraction,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Promenade At Chenal,34.7667867,-92.4588661,6372.664327587375,4.5,2608,"shopping_mall,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,ARDOT - Central Office,34.6712342,-92.38249929999999,9513.107234388806,3.1,54,"local_government_office,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Two Rivers Park,34.8114881,-92.40173270000001,6198.388625974942,4.8,543,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Hilton Garden Inn West Little Rock,34.744110299999996,-92.3960578,1482.4330001134008,4.5,1011,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Burns Park,34.7976957,-92.3099177,8644.709653695732,4.6,3341,"park,tourist_attraction,rv_park,lodging,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3713,Aloft Little Rock West,34.767963400000006,-92.46220389999999,6696.404101889557,4.3,323,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",SpringHill Suites Little Rock West,306 Markham Center Drive Little Rock
3714,La Plaza Mall,26.1848659,-98.23589589999999,2977.683486101199,4.6,13359,"shopping_mall,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,McAllen International Airport,26.1770587,-98.2391389,3076.402852741986,4.4,1293,"airport,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,McAllen Convention Center,26.2001825,-98.25936000000002,937.6145885100391,4.7,4782,"convention_center,stadium,performing_arts_theater,event_venue,sports_complex,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,South Texas Health System McAllen,26.186760999999997,-98.2256802,3917.8710331035327,4.2,2569,"hospital,point_of_interest,health,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,South Texas College - Pecan Campus,26.2165123,-98.2533831,2830.8850866182693,4.0,275,"university,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,DHR Health,26.2526609,-98.2053376,8865.443554493766,3.3,942,"hospital,point_of_interest,health,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Mission Regional Medical Center,26.196406399999997,-98.31432749999999,5003.5944370355855,4.0,729,"hospital,point_of_interest,health,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Embassy Suites by Hilton McAllen Convention Center,26.1985156,-98.2607183,708.8639999657198,4.6,1677,"hotel,lodging,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,DoubleTree Suites by Hilton Hotel McAllen,26.1850664,-98.2248652,4035.0278431334414,4.4,1477,"hotel,lodging,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Rio Grande Regional Hospital,26.1859127,-98.2208181,4412.06873636015,4.3,2092,"hospital,point_of_interest,health,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Consulate General of Mexico,26.198297699999998,-98.234427,3039.8067291808597,3.5,475,"embassy,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,United States Postal Service,26.2153308,-98.2109881,5870.735439567742,2.0,232,"post_office,local_government_office,finance,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,"Casa De Palmas, Trademark Collection by Wyndham",26.2052327,-98.23482419999999,3241.0866148489285,4.2,954,"hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Social Security Administration,26.2284126,-98.20754280000001,6897.171516929458,3.3,157,"local_government_office,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Mercado District - Food Hall | Shoppes | Live Music,26.245131399999998,-98.2382877,6349.741213040853,4.5,734,"shopping_mall,grocery_store,market,beauty_salon,bar,store,restaurant,food,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Wyndham Garden McAllen At La Plaza Mall,26.1857327,-98.2319991,3325.3252780519197,4.3,857,"hotel,lodging,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,McAllen,26.203916099999997,-98.23604999999999,3069.8045248791527,3.6,287,"bus_station,transit_station,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,DHR Health Women's Hospital,26.2526657,-98.2029754,9023.936837452251,3.0,200,"hospital,point_of_interest,doctor,health,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,Radisson Hotel McAllen Airport,26.177785699999998,-98.2339011,3476.129245259693,4.3,692,"hotel,lodging,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3714,St Jude Catholic Church,26.1876321,-98.1724732,9184.028189718449,4.9,762,"church,place_of_worship,point_of_interest,establishment",SpringHill Suites McAllen Convention Center,1800 South Ware Road McAllen
3716,Will Rogers World Airport,35.3875088,-97.6009527,8375.027278426829,4.4,4204,"airport,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Penn Square Mall,35.5248485,-97.5444107,9612.783120800634,4.3,11663,"shopping_mall,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Paycom Center,35.4634247,-97.5151138,9222.321800679158,4.6,10465,"stadium,event_venue,sports_complex,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,OKC Outlets,35.462589799999996,-97.6473972,2762.0932015091093,4.4,8965,"shopping_mall,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Oklahoma City National Memorial & Museum,35.4731496,-97.5170593,9132.823961475955,4.9,11508,"museum,tourist_attraction,park,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,INTEGRIS Health Baptist Medical Center,35.5290386,-97.5764421,8336.819038533018,4.6,6108,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Omni Oklahoma City Hotel,35.4620257,-97.5157976,9158.539096510165,4.7,2650,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Scissortail Park,35.4576248,-97.5185448,8921.386013996085,4.7,3402,"park,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Myriad Botanical Gardens,35.46533110000001,-97.51790729999999,8976.319508340384,4.7,9862,"park,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,SSM Health St. Anthony Hospital - Oklahoma City,35.478063399999996,-97.5238186,8625.395739577816,3.2,848,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Wyndham Grand Oklahoma City Downtown,35.4669253,-97.5142877,9313.109158055644,4.2,3903,"hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,The Skirvin Hilton Oklahoma City,35.4690255,-97.5140356,9353.227837691498,4.4,2866,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Oklahoma City Community College,35.3880406,-97.56991839999999,9231.093087715588,4.1,305,"university,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Sheraton Oklahoma City Downtown Hotel,35.4670853,-97.5149711,9252.46449775845,4.2,2352,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Oklahoma County Courthouse,35.4697624,-97.5187435,8936.371253384008,2.8,117,"local_government_office,courthouse,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,INTEGRIS Health Southwest Medical Center,35.4227066,-97.5321882,8815.542650294805,4.5,2957,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Oklahoma City University,35.495481,-97.54101109999999,7833.17886815019,4.2,93,"university,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Hurricane Harbor Oklahoma City,35.462227999999996,-97.58841199999999,2582.5670850339957,4.1,2702,"tourist_attraction,amusement_park,amusement_center,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Embassy Suites by Hilton Oklahoma City Northwest,35.5308862,-97.57396899999999,8620.455896368327,4.6,1047,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3716,Embassy Suites by Hilton Oklahoma City Will Rogers Airport,35.4469686,-97.6022682,2107.7267678934695,4.2,2106,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Airport,510 South MacArthur Boulevard Oklahoma City
3717,Penn Square Mall,35.5248485,-97.5444107,9909.345192095387,4.3,11663,"shopping_mall,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Quail Springs Mall,35.613028199999995,-97.5584437,1477.3459163045657,4.3,6846,"shopping_mall,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,INTEGRIS Health Baptist Medical Center,35.5290386,-97.5764421,9064.161060796629,4.6,6108,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Mercy Hospital Oklahoma City,35.6071727,-97.60059729999999,2389.0643348098674,4.0,980,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Oklahoma Christian University,35.6126232,-97.4697937,9467.953524139699,4.0,101,"university,school,church,place_of_worship,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Oklahoma Heart Hospital,35.608041500000006,-97.59719,2070.228930399757,4.0,240,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Embassy Suites by Hilton Oklahoma City Northwest,35.5308862,-97.57396899999999,8857.138137551518,4.6,1047,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,McBride Orthopedic Hospital,35.568011999999996,-97.51082850000002,7450.295189439998,4.2,482,"hospital,doctor,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Service Oklahoma Oklahoma City,35.5331869,-97.527886,9578.746080484889,4.3,671,"local_government_office,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Social Security Administration,35.5951358,-97.49630479999999,7273.828417774174,2.2,330,"local_government_office,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Renaissance Waterford Oklahoma City Hotel,35.534737899999996,-97.5450625,8839.136040808316,4.2,1046,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Mercy Emergency Department - Oklahoma City,35.606331399999995,-97.60018009999999,2368.524908834694,3.1,69,"hospital,point_of_interest,health,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Martin Park Nature Center,35.6090059,-97.6090052,3124.2713906244585,4.7,2427,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Consulado General de Guatemala en Oklahoma City,35.5517265,-97.62138619999999,7794.118547491202,2.9,365,"embassy,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,"Country Inn & Suites by Radisson, Oklahoma City at Northwest Expressway, OK",35.529617699999996,-97.5714734,9002.214530574252,3.5,756,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Blue Zoo Aquarium Oklahoma City,35.6125884,-97.55739249999999,1562.9213934689558,3.9,2000,"aquarium,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,"The Ellison, Oklahoma City, a Tribute Portfolio Hotel",35.535526399999995,-97.5302887,9249.840269076416,4.5,173,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Crossings Community Church,35.619578,-97.58229809999999,1227.7928756109707,4.7,381,"church,place_of_worship,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Stars And Stripes Park,35.550043599999995,-97.5822759,6763.490591898502,4.5,1848,"tourist_attraction,park,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3717,Bluff Creek Park,35.584441999999996,-97.6065873,4103.591843889387,4.7,1280,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Oklahoma City Quail Springs,3201 W. Memorial Road Oklahoma City
3718,Eppley Airfield,41.3014753,-95.8945207,7221.3460783397395,4.2,2848,"airport,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Omaha's Henry Doorly Zoo and Aquarium,41.2258648,-95.9271093,2978.0420004639877,4.8,31375,"zoo,tourist_attraction,park,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Omaha Airport Authority,41.2997151,-95.8995351,7038.490741516244,4.5,1890,"airport,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Ameristar Casino Hotel Council Bluffs,41.242323,-95.90991009999999,1444.6204523315587,4.0,8038,"hotel,casino,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,University of Nebraska Medical Center,41.2548733,-95.9759002,7109.056111182382,4.4,869,"university,hospital,health,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Creighton University,41.2655521,-95.9462807,5402.959811086826,4.3,84,"university,health,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Horseshoe Council Bluffs Casino,41.2371292,-95.88703149999999,623.3686866648974,3.9,6256,"hotel,casino,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Harrah's Council Bluffs Hotel and Casino,41.251284399999996,-95.914527,2347.3811281768644,3.9,5608,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Charles Schwab Field Omaha,41.2669541,-95.9316875,4597.490086803005,4.7,2465,"stadium,event_venue,sports_complex,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Hilton Omaha,41.2631035,-95.93039910000002,4214.843172905731,4.1,2927,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Bob Kerrey Pedestrian Bridge.,41.265633099999995,-95.9223128,3987.3383481173864,4.8,4658,"tourist_attraction,hiking_area,park,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Kiewit Luminarium,41.2622535,-95.9243783,3800.3657823850585,4.7,906,"museum,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Embassy Suites by Hilton Omaha Downtown Old Market,41.254615,-95.9295668,3558.9203256935225,4.3,2186,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Omaha Marriott Downtown at the Capitol District,41.2611907,-95.9294797,4012.153342784046,4.6,1559,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Omaha VA Medical Center,41.242610299999996,-95.97411570000001,6695.86643386372,3.9,300,"hospital,health,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Gene Leahy Mall at The RiverFront,41.2580197,-95.93121599999999,3893.5846941727978,4.7,2371,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Omaha Children's Museum,41.2551251,-95.9429158,4549.427755924697,4.7,3692,"tourist_attraction,museum,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Kimpton Cottonwood Hotel,41.257475799999995,-95.9667231,6476.073900262863,4.5,720,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Lauritzen Gardens,41.234168700000005,-95.9165125,1863.969219634425,4.8,4982,"tourist_attraction,park,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3718,Iowa Western Community College,41.272900500000006,-95.8009623,8798.945739071829,3.9,164,"university,point_of_interest,establishment",SpringHill Suites Omaha East/Council Bluffs,3216 Plaza View Dr Council Bluffs
3719,General Wayne A. Downing Peoria International Airport,40.6655468,-89.6955242,9625.583614900865,4.4,809,"airport,point_of_interest,establishment",SpringHill Suites Peoria Westlake,2701 West Lake Ave. Peoria
3719,Bradley University,40.6977743,-89.6153484,4928.345108278416,4.5,255,"university,point_of_interest,establishment",SpringHill Suites Peoria Westlake,2701 West Lake Ave. Peoria
3719,OSF Saint Francis Medical Center,40.7032398,-89.5906577,5525.628023609923,3.2,497,"hospital,health,point_of_interest,establishment",SpringHill Suites Peoria Westlake,2701 West Lake Ave. Peoria
3719,Par-A-Dice Hotel Casino,40.6778444,-89.5631997,9171.532670671608,4.0,3701,"casino,tourist_attraction,resort_hotel,hotel,lodging,point_of_interest,establishment",SpringHill Suites Peoria Westlake,2701 West Lake Ave. Peoria
3719,Embassy Suites by Hilton East Peoria Riverfront Hotel & Conference Center,40.683465299999995,-89.5904669,7289.137235364404,4.4,2745,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Peoria Westlake,2701 West Lake Ave. Peoria
3719,Northwoods Mall,40.7408686,-89.6290843,588.6230429920844,3.9,3682,"shopping_mall,point_of_interest,establishment",SpringHill Suites Peoria Westlake,2701 West Lake Ave. Peoria
